,User-ID,ISBN,Book-Rating
302533,72214,0451205774,8
302536,72214,051513628X,7
302537,72214,0515136379,7
302538,72214,0515136530,6
302548,72214,0142000345,8
302549,72214,0671042556,10
302555,72214,0679735666,10
302556,72214,0679783571,8
302558,72214,068483376X,10
302559,72214,0684833778,10
302561,72214,0684859300,10
302562,72214,0684859769,10
302563,72214,0684859777,10
302570,72214,0671014218,8
302571,72214,0553292722,10
302572,72214,0385499825,5
302573,72214,0767905385,8
302579,72214,0807068195,8
302590,72214,0890876517,10
302591,72214,0890876789,10
302593,72214,0890877033,10
302620,72233,0060582553,7
302622,72233,0425147584,5
302635,72238,0061099805,6
302636,72238,0316678104,6
302638,72238,0515133302,7
302641,72238,0425150984,7
302647,72238,042518630X,7
302660,72238,0061013412,6
302662,72238,0515118656,7
302663,72238,0515126772,8
302702,72261,0061020710,8
302707,72261,0446400157,7
302715,72276,0515133876,5
302717,72276,0671877135,5
302723,72282,0061013315,6
302729,72282,0385503822,7
302730,72282,0446525804,6
302763,72287,0446611611,7
302764,72287,0394498216,7
302766,72287,0451208080,7
302767,72287,0425131769,7
302768,72287,0440170842,7
302769,72287,0451207394,8
302771,72287,0553272616,7
302772,72287,0451409450,6
302783,72296,0312278586,6
302786,72296,0345423399,8
302789,72296,044022330X,3
302797,72296,0670868361,6
302800,72296,0515134457,8
302801,72296,0441003745,8
302802,72296,0441005241,8
302803,72296,0441001971,8
302804,72296,0441002935,8
302857,72347,0971880107,1
302858,72347,1853260037,8
302886,72352,0373226314,8
302890,72352,037322639X,8
302912,72352,0380780747,8
302914,72352,0380790904,7
302918,72352,0380800810,10
302920,72352,0380812010,8
302929,72352,0671886665,7
302930,72352,0446357405,5
302931,72352,0671741209,8
302943,72352,0446341916,5
302946,72352,0446364703,6
302951,72352,0451119932,7
302970,72352,0505524333,7
302986,72352,0553563327,7
303002,72352,0440213991,10
303006,72352,0743410602,8
303078,72352,1551668289,7
303097,72368,0064400557,5
303100,72368,006440630X,7
303109,72368,0618526412,7
303114,72368,0312977409,5
303115,72368,0553274295,3
303116,72368,0590226517,5
303130,72368,0590962736,8
303149,72379,0385413041,10
303155,72379,0688151981,10
303171,72418,031298250X,9
303172,72418,0515132136,6
303174,72418,051513595X,7
303175,72418,0385508042,8
303176,72418,0446608262,9
303177,72418,0515136565,6
303179,72418,1551668246,4
303218,72451,0060586605,10
303328,72451,1558533834,10
303360,72470,0380722925,9
303366,72470,0671648152,7
303368,72470,067164257X,7
303370,72470,0671729454,7
303371,72470,0671468200,7
303412,72523,0345354621,7
303413,72523,0394589424,9
303431,72523,0399137203,8
303435,72523,0425167313,7
303436,72523,0399143947,9
303438,72523,0385301499,9
303439,72523,0385416342,7
303448,72523,0316693715,7
303451,72523,0449212750,5
303452,72523,0449211991,8
303455,72523,0449217205,8
303457,72523,0449219569,8
303462,72523,0451210638,8
303465,72523,0399138714,8
303472,72523,0671553011,7
303515,72530,0679457313,5
303516,72530,0062502182,10
303517,72530,006447335X,8
303518,72530,0688160042,8
303520,72530,0312202318,8
303527,72530,0684863472,8
303529,72530,0440414806,7
303533,72530,0446527165,7
303538,72530,0520227352,9
303539,72530,0670030643,9
303543,72530,1400045088,7
303553,72531,0440220602,10
303560,72531,0451132343,10
303568,72531,0553582747,10
303621,72575,0061030643,8
303623,72575,0312289871,8
303624,72575,0316155306,9
303625,72575,0316603570,9
303626,72575,0345413865,8
303629,72575,0380726289,8
303631,72575,0765349671,10
303633,72575,0399152288,9
303638,72575,0446527289,8
303639,72575,0316153915,9
303646,72575,0670032891,5
303648,72575,0743486226,10
303650,72575,038073186X,9
303672,72601,0140430164,10
303673,72601,0140620753,9
303689,72601,0399135782,8
303713,72601,3423128399,5
303734,72601,3499150425,7
303758,72636,0345378482,7
303768,72636,0553580221,6
303769,72636,055356451X,9
303775,72636,0671027573,5
303776,72636,0671721380,8
303778,72636,0679746048,7
303782,72636,0886779758,8
303829,72707,006447187X,9
303837,72707,0312305060,9
303839,72707,0380807343,9
303853,72707,0786819146,9
303878,72742,0385234104,9
303880,72742,043912042X,5
303897,72742,0786881852,7
303902,72742,1558748040,9
303931,72770,0385497954,8
303932,72770,0767914767,7
303982,72785,0020518609,6
304002,72785,0374525641,8
304011,72785,0394758285,7
304036,72785,0679733167,7
304037,72785,0743201647,6
304039,72785,0803283598,7
304092,72863,067976402X,7
304146,72875,0671510126,8
304147,72875,0671722565,8
304148,72875,0807508527,10
304158,72882,0345420438,7
304159,72882,0440940001,9
304160,72882,0440445450,8
304162,72882,1577311523,8
304267,72975,0553279378,9
304268,72975,0786868716,9
304270,72975,1573229083,8
304284,72990,0156027607,5
304287,72990,0345391373,10
304291,72990,0375414827,10
304292,72990,0380718758,10
304293,72990,0380786230,9
304295,72990,0385720955,7
304304,72990,0452278902,9
304310,72990,0553106643,8
304312,72990,055310666X,8
304319,72990,0684827107,5
304322,72990,0688179088,7
304324,72990,0743410068,10
304331,72990,0965843920,10
304351,72992,0425080021,9
304456,72992,2070364232,8
304654,72992,2253029491,7
304927,72999,0060975849,7
304950,73003,0060514930,10
304953,73003,0399150897,5
304954,73003,0399151060,10
304956,73003,0767907809,10
304984,73022,0399146253,8
304985,73022,0385324057,5
304986,73022,0440235146,5
304987,73022,067086191X,5
304988,73022,0399146245,8
304989,73022,0399142495,5
304991,73022,0553574566,5
304992,73022,0671003593,5
304994,73022,0804106436,5
305012,73044,0060926201,6
305015,73044,0786865504,7
305021,73044,0745926290,6
305026,73044,0142004235,6
305028,73044,0312195516,10
305029,73044,0312278586,8
305032,73044,0316788228,7
305035,73044,0345425707,8
305037,73044,0345435338,10
305039,73044,0345438825,7
305042,73044,0345445856,8
305047,73044,0688180639,7
305048,73044,038079487X,8
305050,73044,076790592X,5
305052,73044,0385505833,8
305054,73044,0385722435,7
305057,73044,0425114236,8
305058,73044,0399148027,9
305060,73044,0446394521,9
305061,73044,0446525537,8
305065,73044,0451161394,8
305066,73044,0394539079,8
305068,73044,0609804138,6
305077,73044,0688167888,7
305083,73044,0812969812,6
305086,73044,1565122968,8
305087,73044,1573229571,7
305147,73056,0316168815,10
305148,73056,0345445724,10
305149,73056,0375410945,10
305150,73056,0345468694,9
305151,73056,0385335555,10
305153,73056,0618154442,7
305154,73056,0671001132,7
305155,73056,0671001795,10
305156,73056,0684834731,9
305157,73056,0743457358,9
305158,73056,0743411331,8
305160,73056,0786886994,8
305161,73056,0316096199,9
305162,73056,0849937809,8
305164,73056,0971766711,8
305204,73091,0804119120,5
305295,73127,1879181037,10
305325,73157,038056176X,10
305342,73157,0425116840,6
305350,73157,0671025589,5
305417,73196,0688173896,7
305426,73196,0061097853,9
305570,73196,0761121323,10
305599,73215,0345334302,7
305603,73215,0553560735,8
305604,73215,0679763309,10
305618,73224,0486275574,10
305624,73224,0486282112,10
305747,73330,0060925000,9
305749,73330,0060801263,10
305750,73330,0060198133,8
305753,73330,0061043508,10
305754,73330,0064400557,10
305755,73330,0140089225,10
305756,73330,0140143505,10
305762,73330,0805051309,9
305763,73330,0312284683,10
305764,73330,0345457641,10
305765,73330,0375422307,10
305766,73330,0375701907,10
305767,73330,037570910X,10
305773,73330,0440136482,7
305781,73330,0553289691,7
305783,73330,0553575384,10
305789,73330,0679735666,9
305790,73330,0679735909,10
305791,73330,0679777504,9
305798,73330,0812544501,10
305804,73330,1573222038,10
305837,73363,0060922532,8
305840,73363,0345423097,6
305841,73363,0385334036,10
305843,73363,0394572300,9
305963,73394,0061042935,5
305996,73394,0064401510,10
306143,73394,0312981961,8
306187,73394,0345339681,10
306319,73394,0375760911,9
306414,73394,0843952180,8
306440,73394,0425163385,5
306556,73394,0440235502,9
306682,73394,0451192192,7
306749,73394,0451410319,7
306837,73394,0553580221,8
306938,73394,0553582747,10
307028,73394,0671553046,8
307096,73394,0689855443,7
307136,73394,0740723367,10
307183,73394,0743464672,6
307272,73394,0786010924,9
307311,73394,0786868716,10
307587,73394,1551668440,8
307673,73398,0786867647,5
307675,73398,0375413596,5
307676,73398,0670031054,6
307677,73398,0670031062,8
307678,73398,0743235150,8
307679,73398,0786867906,9
307764,73464,3404143744,6
307768,73464,3404148665,10
307790,73464,3453210697,7
307807,73467,0375500766,6
307809,73467,0380721643,8
307812,73467,0449002632,8
307824,73469,0064405737,8
307830,73469,0441094996,6
307847,73479,0060177241,9
307856,73479,0440435749,4
307871,73479,0684818868,7
307878,73486,0684801523,9
307879,73486,0064405842,8
307909,73504,0373483880,9
307913,73504,0671742558,8
307934,73532,0374199698,10
307937,73532,0385722109,6
307943,73532,0609809431,7
307947,73532,0812540344,8
307970,73548,0394559517,10
307986,73548,0375411550,5
307988,73548,0553561111,5
307994,73548,0671887173,10
307995,73548,0671888587,9
307997,73548,0345377702,9
307998,73548,0671568175,10
308025,73588,0061012165,4
308033,73588,0345380193,5
308034,73588,0394589424,5
308035,73588,0679405283,2
308036,73588,0345404114,3
308038,73588,0345435796,4
308049,73588,042513525X,5
308050,73588,0425138232,7
308051,73588,0399137734,5
308055,73588,0399142851,6
308060,73588,0440221870,5
308061,73588,0441006582,6
308062,73588,0441805914,2
308066,73588,0805004610,6
308067,73588,0446611514,6
308068,73588,0449221512,5
308069,73588,0449225313,3
308072,73588,0451162188,7
308078,73588,0425113884,4
308082,73588,0451409000,7
308083,73588,0449912302,5
308086,73588,0553271636,5
308088,73588,0553280341,5
308091,73588,0553562614,7
308092,73588,0553569031,8
308102,73588,0671721135,6
308117,73588,0886775035,7
308128,73603,044022165X,7
308133,73603,0385421982,7
308134,73603,038529929X,9
308135,73603,0449006883,3
308164,73622,0385319673,8
308165,73622,0440237416,10
308167,73622,0451185110,10
308171,73622,0684871262,6
308172,73622,0684855631,8
308174,73622,0743444515,7
308175,73622,0842332340,10
308229,73651,0345346904,5
308230,73651,0345375742,7
308248,73651,0345440404,6
308250,73651,0345438329,9
308251,73651,0373218397,5
308252,73651,0373218486,5
308256,73651,0373484887,6
308257,73651,0373484895,6
308258,73651,0373484909,6
308275,73651,0380804697,7
308283,73651,0688171478,4
308286,73651,0399138250,7
308289,73651,0425151379,8
308299,73651,0425171493,6
308302,73651,0425178951,7
308314,73651,0439087597,7
308324,73651,0440957761,8
308332,73651,044100928X,8
308356,73651,0451188543,4
308359,73651,0451197542,4
308360,73651,0525945938,6
308372,73651,0515126772,5
308374,73651,0515128546,5
308375,73651,0515128554,5
308376,73651,0399145923,5
308379,73651,0515131229,5
308381,73651,0515132020,6
308382,73651,051513287X,5
308398,73651,1882723007,5
308401,73651,0553568736,9
308508,73681,0060924985,9
308509,73681,0060927216,10
308512,73681,0060936231,9
308513,73681,0060198125,8
308514,73681,0060198133,9
308516,73681,0061054143,6
308518,73681,0062513346,9
308522,73681,0140131558,9
308523,73681,0140157379,8
308529,73681,0151002517,10
308531,73681,0156010593,9
308534,73681,0151001812,8
308544,73681,0312254997,7
308545,73681,0805054073,9
308548,73681,0312862180,9
308564,73681,0345354613,6
308569,73681,0380718340,9
308571,73681,0552998001,9
308573,73681,0385316577,6
308574,73681,0385334923,8
308577,73681,0765349671,7
308578,73681,037541309X,9
308580,73681,0553273914,8
308582,73681,0684195984,8
308583,73681,0399141464,9
308584,73681,0399143165,7
308585,73681,0399146253,9
308586,73681,0060096195,8
308589,73681,0439139597,10
308591,73681,0446691798,8
308593,73681,0892966971,9
308596,73681,0446520802,10
308597,73681,0451147960,9
308603,73681,0670846503,9
308604,73681,0670858692,9
308608,73681,0451524357,7
308612,73681,0452282977,9
308626,73681,0553275704,5
308627,73681,0553275976,7
308629,73681,0517580497,7
308631,73681,0517706814,8
308633,73681,061815082X,9
308634,73681,0684853507,9
308638,73681,0684810387,7
308639,73681,0671880187,7
308640,73681,0679732268,7
308641,73681,0679745203,9
308642,73681,0679751521,9
308647,73681,0451202317,8
308658,73681,0765343436,10
308662,73681,0399134204,7
308666,73681,0898157803,10
308668,73681,0375414657,9
308673,73681,1573222518,8
308685,73681,842046435X,8
308710,73691,0061054895,10
308712,73691,0345282132,5
308803,73741,0316107093,10
308804,73741,0316107298,10
308805,73741,0345334310,7
308806,73741,0394498216,7
308810,73741,0425120279,7
308816,73741,0441694543,9
308821,73741,080501084X,7
308889,73795,0060973323,6
308891,73795,0312195516,10
308893,73795,0385335121,7
308895,73795,0380719223,9
308908,73798,0312979533,7
308909,73798,0345333853,7
308921,73798,0804106436,7
308963,73837,0061094110,7
308964,73837,0312265867,7
308965,73837,0345382323,5
308966,73837,0449213765,10
308967,73837,0385503857,10
308968,73837,0425174344,9
308969,73837,0399143130,6
309040,73892,0553573616,5
309042,73892,0553268937,7
309050,73893,0451521285,10
309052,73893,0553571656,9
309095,73923,0060393203,8
309096,73923,0061044636,8
309113,73923,0312283709,8
309115,73923,0786867647,9
309116,73923,0446610038,7
309122,73923,0345457641,8
309124,73923,0375701214,6
309135,73923,0060090375,8
309142,73923,0385418485,8
309143,73923,0385475772,10
309144,73923,0385483503,8
309145,73923,0385484011,7
309147,73923,0767914767,8
309153,73923,0425162443,7
309155,73923,0385319673,8
309158,73923,0385335482,9
309189,73923,0679721886,5
309191,73923,067973743X,8
309204,73923,0767903579,10
309205,73923,0767903862,8
309206,73923,0767910109,8
309207,73923,0786868619,10
309211,73923,0809224763,6
309219,73923,0451203895,7
309298,73991,325722575X,8
309324,74026,0061057894,8
309328,74026,0064471969,6
309340,74026,0312956207,5
309341,74026,0345316509,7
309342,74026,0345307615,7
309344,74026,067945960X,7
309345,74026,0345452550,7
309351,74026,0380752867,8
309354,74026,156389016X,7
309362,74026,0440932599,6
309363,74026,0441002617,7
309364,74026,0441007147,8
309366,74026,0441008658,8
309377,74026,0440900794,10
309387,74026,0812511816,7
309388,74026,0812513738,8
309390,74026,0812524268,8
309391,74026,0812532554,9
309433,74056,0060229357,7
309453,74056,031298328X,7
309457,74056,0380698714,8
309458,74056,0380723816,8
309459,74056,0380750260,6
309460,74056,0380754843,8
309461,74056,0440241413,10
309462,74056,0440241812,10
309463,74056,0385336810,10
309469,74056,0439139600,10
309470,74056,043935806X,10
309471,74056,0440486599,5
309473,74056,0446610399,10
309478,74056,0452285186,7
309491,74056,0671693816,6
309500,74056,0767905202,10
309502,74056,0786866586,9
309508,74056,0972393617,8
309511,74056,1931686351,9
309529,74088,0345321383,7
309547,74093,0375826688,10
309549,74093,0440237688,8
309552,74093,0440442508,7
309553,74093,0452283442,8
309568,74106,0060513640,8
309570,74106,0312977689,7
309574,74106,0373711026,8
309580,74106,0380818337,8
309584,74106,0451161351,9
309588,74106,050552208X,10
309597,74106,0553801376,8
309674,74172,2070369595,7
309698,74172,2253044903,8
309748,74175,0140244824,9
309749,74175,0312284683,5
309750,74175,0316168815,10
309758,74176,0871136791,7
309759,74176,0385337116,7
309761,74176,0385503857,8
309762,74185,0060987561,10
309764,74185,0374129983,8
309765,74185,0316168815,10
309768,74185,034540047X,10
309771,74185,0345443683,5
309772,74185,0345468694,10
309774,74185,038079487X,9
309776,74185,0385504268,10
309777,74185,0553574353,10
309780,74185,043935806X,10
309782,74185,0440184622,10
309786,74185,0345273303,7
309790,74185,0880015829,7
309791,74185,0743203631,1
309799,74187,0064472531,5
309811,74187,0142000221,7
309813,74187,0679745203,8
309822,74189,0679602984,9
309872,74215,2070373630,10
309888,74215,2205054252,10
309895,74215,225300670X,8
309901,74215,2253043974,8
309905,74215,2234054036,8
309916,74215,2290311782,7
309940,74238,0140042598,10
309942,74238,0316103098,10
309943,74238,0373250290,8
309944,74238,0375504613,6
309992,74274,0399142851,9
309993,74274,0451205421,9
309995,74274,0671681559,7
310018,74286,067087311X,6
310020,74286,067976402X,9
310021,74286,0312316089,8
310022,74286,0312979096,8
310028,74286,0316899992,8
310029,74286,0345327225,8
310034,74286,0375703063,6
310037,74286,0671042459,8
310038,74286,0380698919,7
310047,74286,0425162443,9
310051,74286,038550120X,8
310052,74286,0449213943,10
310060,74286,0375411550,6
310061,74286,0452282829,8
310065,74286,0553279378,9
310066,74286,0553246895,7
310067,74286,0140286276,7
310068,74286,0670892742,8
310069,74286,0671021001,7
310079,74286,0743466527,9
310082,74286,0764227173,8
310086,74286,0451207645,8
310088,74286,1556618662,7
310198,74328,006447352X,6
310213,74328,0380786702,5
310225,74328,0553580256,5
310286,74356,0380726289,10
310289,74356,0385335830,8
310295,74356,0448095076,10
310297,74356,0452281032,8
310301,74356,0553803077,7
310302,74356,0590224735,10
310373,74413,0385480016,9
310375,74413,0380732149,9
310379,74413,0716733870,8
310395,74453,0060506679,8
310397,74453,0060976241,7
310403,74453,0786867647,6
310407,74453,0380603926,7
310408,74453,0385318804,3
310409,74453,0765349671,5
310410,74453,0385504268,4
310411,74453,0425141977,5
